relative_path,classID
data/clips/FluencyBank_019_45.wav,0
data/clips/FluencyBank_019_46.wav,0
data/clips/FluencyBank_019_57.wav,1
data/clips/FluencyBank_019_62.wav,2
data/clips/FluencyBank_019_70.wav,1
data/clips/FluencyBank_019_82.wav,1
data/clips/FluencyBank_019_84.wav,0
data/clips/FluencyBank_024_2.wav,0
data/clips/FluencyBank_024_3.wav,0
data/clips/FluencyBank_024_4.wav,0
data/clips/FluencyBank_024_5.wav,0
data/clips/FluencyBank_024_8.wav,0
data/clips/FluencyBank_024_9.wav,0
data/clips/FluencyBank_024_13.wav,0
data/clips/FluencyBank_024_15.wav,0
data/clips/FluencyBank_024_16.wav,0
data/clips/FluencyBank_024_19.wav,0
data/clips/FluencyBank_024_20.wav,0
data/clips/FluencyBank_024_22.wav,2
data/clips/FluencyBank_024_29.wav,0
data/clips/FluencyBank_024_36.wav,0
data/clips/FluencyBank_024_39.wav,3
data/clips/FluencyBank_024_41.wav,0
data/clips/FluencyBank_024_42.wav,2
data/clips/FluencyBank_024_43.wav,2
data/clips/FluencyBank_024_45.wav,0
data/clips/FluencyBank_024_47.wav,0
data/clips/FluencyBank_024_50.wav,0
data/clips/FluencyBank_024_51.wav,2
data/clips/FluencyBank_024_52.wav,2
data/clips/FluencyBank_024_62.wav,0
data/clips/FluencyBank_024_72.wav,2
data/clips/FluencyBank_024_74.wav,0
data/clips/FluencyBank_024_76.wav,3
data/clips/FluencyBank_024_80.wav,0
data/clips/FluencyBank_024_82.wav,0
data/clips/FluencyBank_024_84.wav,1
data/clips/FluencyBank_024_87.wav,0
data/clips/FluencyBank_024_91.wav,0
data/clips/FluencyBank_024_92.wav,0
data/clips/FluencyBank_024_94.wav,0
data/clips/FluencyBank_024_96.wav,0
data/clips/FluencyBank_024_101.wav,0
data/clips/FluencyBank_024_102.wav,0
data/clips/FluencyBank_024_104.wav,0
data/clips/FluencyBank_024_105.wav,0
data/clips/FluencyBank_024_106.wav,0
data/clips/FluencyBank_024_109.wav,0
data/clips/FluencyBank_024_110.wav,0
data/clips/FluencyBank_024_114.wav,0
data/clips/FluencyBank_024_115.wav,0
data/clips/FluencyBank_024_117.wav,0
data/clips/FluencyBank_024_118.wav,0
data/clips/FluencyBank_024_120.wav,0
data/clips/FluencyBank_024_121.wav,0
data/clips/FluencyBank_024_124.wav,0
data/clips/FluencyBank_024_125.wav,0
data/clips/FluencyBank_024_127.wav,0
data/clips/FluencyBank_024_131.wav,0
data/clips/FluencyBank_024_134.wav,0
data/clips/FluencyBank_024_135.wav,0
data/clips/FluencyBank_024_141.wav,0
data/clips/FluencyBank_024_143.wav,0
data/clips/FluencyBank_024_147.wav,0
data/clips/FluencyBank_024_148.wav,0
data/clips/FluencyBank_024_151.wav,0
data/clips/FluencyBank_024_153.wav,0
data/clips/FluencyBank_024_155.wav,2
data/clips/FluencyBank_024_161.wav,1
data/clips/FluencyBank_024_163.wav,0
data/clips/FluencyBank_024_168.wav,0
data/clips/FluencyBank_024_171.wav,0
data/clips/FluencyBank_024_174.wav,3
data/clips/FluencyBank_024_175.wav,0
data/clips/FluencyBank_024_179.wav,0
data/clips/FluencyBank_024_183.wav,0
data/clips/FluencyBank_024_185.wav,0
data/clips/FluencyBank_024_187.wav,2
data/clips/FluencyBank_031_3.wav,0
data/clips/FluencyBank_031_7.wav,0
data/clips/FluencyBank_031_11.wav,2
data/clips/FluencyBank_031_12.wav,0
data/clips/FluencyBank_031_13.wav,0
data/clips/FluencyBank_031_18.wav,0
data/clips/FluencyBank_031_25.wav,2
data/clips/FluencyBank_031_26.wav,0
data/clips/FluencyBank_031_28.wav,0
data/clips/FluencyBank_031_29.wav,0
data/clips/FluencyBank_031_36.wav,2
data/clips/FluencyBank_031_40.wav,0
data/clips/FluencyBank_031_46.wav,0
data/clips/FluencyBank_031_49.wav,2
data/clips/FluencyBank_031_50.wav,0
data/clips/FluencyBank_031_56.wav,0
data/clips/FluencyBank_031_60.wav,0
data/clips/FluencyBank_031_65.wav,0
data/clips/FluencyBank_031_67.wav,2
data/clips/FluencyBank_031_79.wav,0
data/clips/FluencyBank_031_80.wav,0
data/clips/FluencyBank_046_2.wav,0
data/clips/FluencyBank_046_3.wav,0
data/clips/FluencyBank_046_7.wav,0
data/clips/FluencyBank_046_10.wav,0
data/clips/FluencyBank_046_11.wav,1
data/clips/FluencyBank_046_12.wav,0
data/clips/FluencyBank_046_13.wav,0
data/clips/FluencyBank_046_14.wav,0
data/clips/FluencyBank_046_15.wav,0
data/clips/FluencyBank_046_17.wav,0
data/clips/FluencyBank_046_19.wav,0
data/clips/FluencyBank_046_20.wav,0
data/clips/FluencyBank_046_22.wav,2
data/clips/FluencyBank_046_24.wav,0
data/clips/FluencyBank_046_27.wav,2
data/clips/FluencyBank_046_37.wav,0
data/clips/FluencyBank_046_39.wav,0
data/clips/FluencyBank_046_45.wav,0
data/clips/FluencyBank_046_48.wav,0
data/clips/FluencyBank_046_52.wav,3
data/clips/FluencyBank_046_55.wav,0
data/clips/FluencyBank_046_58.wav,1
data/clips/FluencyBank_046_60.wav,3
data/clips/FluencyBank_046_62.wav,0
data/clips/FluencyBank_046_63.wav,0
data/clips/FluencyBank_046_65.wav,0
data/clips/FluencyBank_046_67.wav,0
data/clips/FluencyBank_046_68.wav,0
data/clips/FluencyBank_046_70.wav,3
data/clips/FluencyBank_046_77.wav,0
data/clips/FluencyBank_046_85.wav,0
data/clips/FluencyBank_046_89.wav,0
data/clips/FluencyBank_046_92.wav,0
data/clips/FluencyBank_046_97.wav,0
data/clips/FluencyBank_046_98.wav,0
data/clips/FluencyBank_046_100.wav,0
data/clips/FluencyBank_046_101.wav,0
data/clips/FluencyBank_046_103.wav,1
data/clips/FluencyBank_046_117.wav,0
data/clips/FluencyBank_046_119.wav,0
data/clips/FluencyBank_046_125.wav,0
data/clips/FluencyBank_063_3.wav,0
data/clips/FluencyBank_063_4.wav,0
data/clips/FluencyBank_063_10.wav,2
data/clips/FluencyBank_063_15.wav,2
data/clips/FluencyBank_063_16.wav,0
data/clips/FluencyBank_063_20.wav,2
data/clips/FluencyBank_063_24.wav,0
data/clips/FluencyBank_063_26.wav,0
data/clips/FluencyBank_063_31.wav,0
data/clips/FluencyBank_063_36.wav,0
data/clips/FluencyBank_063_46.wav,0
data/clips/FluencyBank_063_48.wav,0
data/clips/FluencyBank_063_49.wav,0
data/clips/FluencyBank_063_54.wav,0
data/clips/FluencyBank_063_55.wav,0
data/clips/FluencyBank_063_56.wav,0
data/clips/FluencyBank_063_62.wav,1
data/clips/FluencyBank_063_64.wav,0
data/clips/FluencyBank_063_65.wav,0
data/clips/FluencyBank_063_78.wav,0
data/clips/FluencyBank_063_84.wav,0
data/clips/FluencyBank_063_88.wav,0
data/clips/FluencyBank_063_93.wav,0
data/clips/FluencyBank_063_94.wav,0
data/clips/FluencyBank_063_95.wav,0
data/clips/FluencyBank_063_96.wav,0
data/clips/FluencyBank_063_97.wav,0
data/clips/FluencyBank_063_98.wav,0
data/clips/FluencyBank_063_99.wav,0
data/clips/FluencyBank_063_101.wav,0
data/clips/FluencyBank_063_103.wav,0
data/clips/FluencyBank_063_104.wav,2
data/clips/FluencyBank_063_105.wav,0
data/clips/FluencyBank_063_106.wav,0
data/clips/FluencyBank_063_109.wav,2
data/clips/FluencyBank_063_116.wav,0
data/clips/FluencyBank_063_117.wav,0
data/clips/FluencyBank_063_131.wav,0
data/clips/FluencyBank_063_138.wav,3
data/clips/FluencyBank_063_150.wav,0
data/clips/FluencyBank_063_151.wav,0
data/clips/FluencyBank_063_152.wav,0
data/clips/FluencyBank_063_161.wav,0
data/clips/FluencyBank_063_162.wav,0
data/clips/FluencyBank_063_164.wav,0
data/clips/FluencyBank_063_165.wav,0
data/clips/FluencyBank_063_169.wav,0
data/clips/FluencyBank_063_171.wav,0
data/clips/FluencyBank_063_174.wav,0
data/clips/FluencyBank_071_0.wav,0
data/clips/FluencyBank_071_3.wav,0
data/clips/FluencyBank_071_11.wav,0
data/clips/FluencyBank_071_12.wav,0
data/clips/FluencyBank_071_14.wav,0
data/clips/FluencyBank_071_15.wav,0
data/clips/FluencyBank_071_18.wav,3
data/clips/FluencyBank_071_32.wav,0
data/clips/FluencyBank_071_36.wav,0
data/clips/FluencyBank_071_38.wav,0
data/clips/FluencyBank_071_92.wav,0
data/clips/FluencyBank_071_94.wav,0
data/clips/FluencyBank_071_120.wav,4
data/clips/FluencyBank_076_11.wav,0
data/clips/FluencyBank_076_20.wav,3
data/clips/FluencyBank_076_31.wav,0
data/clips/FluencyBank_076_47.wav,0
data/clips/FluencyBank_076_62.wav,0
data/clips/FluencyBank_076_63.wav,0
data/clips/FluencyBank_076_64.wav,2
data/clips/FluencyBank_076_67.wav,0
data/clips/FluencyBank_076_78.wav,1
data/clips/FluencyBank_076_86.wav,0
data/clips/FluencyBank_076_87.wav,0
data/clips/FluencyBank_076_91.wav,0
data/clips/FluencyBank_076_92.wav,0
data/clips/FluencyBank_076_93.wav,3
data/clips/FluencyBank_081_0.wav,0
data/clips/FluencyBank_081_7.wav,1
data/clips/FluencyBank_081_8.wav,1
data/clips/FluencyBank_081_16.wav,1
data/clips/FluencyBank_081_23.wav,0
data/clips/FluencyBank_081_26.wav,0
data/clips/FluencyBank_081_27.wav,4
data/clips/FluencyBank_081_30.wav,0
data/clips/FluencyBank_081_31.wav,0
data/clips/FluencyBank_081_35.wav,3
data/clips/FluencyBank_081_62.wav,0
data/clips/FluencyBank_081_63.wav,0
data/clips/FluencyBank_081_66.wav,0
data/clips/FluencyBank_081_91.wav,2
data/clips/FluencyBank_081_93.wav,0
data/clips/FluencyBank_081_104.wav,0
data/clips/FluencyBank_081_108.wav,2
data/clips/FluencyBank_081_110.wav,2
data/clips/FluencyBank_081_116.wav,0
data/clips/FluencyBank_081_120.wav,0
data/clips/FluencyBank_081_123.wav,1
data/clips/FluencyBank_081_140.wav,0
data/clips/FluencyBank_081_142.wav,3
data/clips/FluencyBank_081_147.wav,3
data/clips/FluencyBank_081_163.wav,3
data/clips/FluencyBank_081_164.wav,2
data/clips/FluencyBank_087_0.wav,0
data/clips/FluencyBank_087_5.wav,1
data/clips/FluencyBank_087_10.wav,1
data/clips/FluencyBank_087_13.wav,2
data/clips/FluencyBank_087_14.wav,2
data/clips/FluencyBank_087_21.wav,1
data/clips/FluencyBank_087_30.wav,1
data/clips/FluencyBank_087_37.wav,1
data/clips/FluencyBank_087_55.wav,1
data/clips/FluencyBank_087_67.wav,1
data/clips/FluencyBank_087_76.wav,1
data/clips/FluencyBank_087_80.wav,2
data/clips/FluencyBank_087_82.wav,0
data/clips/FluencyBank_087_93.wav,0
data/clips/FluencyBank_087_96.wav,0
data/clips/FluencyBank_087_98.wav,2
data/clips/FluencyBank_087_103.wav,1
data/clips/FluencyBank_087_106.wav,1
data/clips/FluencyBank_087_111.wav,1
data/clips/FluencyBank_089_3.wav,1
data/clips/FluencyBank_089_10.wav,3
data/clips/FluencyBank_089_12.wav,2
data/clips/FluencyBank_089_17.wav,2
data/clips/FluencyBank_089_23.wav,1
data/clips/FluencyBank_089_28.wav,5
data/clips/FluencyBank_089_29.wav,2
data/clips/FluencyBank_089_46.wav,1
data/clips/FluencyBank_089_53.wav,0
data/clips/FluencyBank_089_54.wav,2
data/clips/FluencyBank_089_61.wav,0
data/clips/FluencyBank_089_64.wav,0
data/clips/FluencyBank_089_75.wav,0
data/clips/FluencyBank_089_81.wav,1
data/clips/FluencyBank_089_83.wav,2
data/clips/FluencyBank_089_90.wav,1
data/clips/FluencyBank_089_93.wav,1
data/clips/FluencyBank_089_97.wav,1
data/clips/FluencyBank_089_99.wav,1
data/clips/FluencyBank_089_100.wav,2
data/clips/FluencyBank_089_104.wav,0
data/clips/FluencyBank_089_107.wav,1
data/clips/FluencyBank_089_108.wav,0
data/clips/FluencyBank_089_109.wav,0
data/clips/FluencyBank_089_110.wav,3
data/clips/FluencyBank_089_115.wav,2
data/clips/FluencyBank_089_116.wav,1
data/clips/FluencyBank_089_118.wav,0
data/clips/FluencyBank_089_119.wav,2
data/clips/FluencyBank_089_122.wav,3
data/clips/FluencyBank_089_126.wav,1
data/clips/FluencyBank_089_130.wav,2
data/clips/FluencyBank_089_131.wav,2
data/clips/FluencyBank_093_1.wav,0
data/clips/FluencyBank_093_7.wav,0
data/clips/FluencyBank_093_8.wav,0
data/clips/FluencyBank_093_13.wav,6
data/clips/FluencyBank_093_15.wav,2
data/clips/FluencyBank_093_17.wav,3
data/clips/FluencyBank_093_20.wav,0
data/clips/FluencyBank_093_24.wav,0
data/clips/FluencyBank_093_26.wav,1
data/clips/FluencyBank_093_29.wav,1
data/clips/FluencyBank_093_38.wav,0
data/clips/FluencyBank_093_39.wav,0
data/clips/FluencyBank_093_40.wav,0
data/clips/FluencyBank_093_41.wav,3
data/clips/FluencyBank_093_44.wav,0
data/clips/FluencyBank_093_45.wav,0
data/clips/FluencyBank_093_47.wav,0
data/clips/FluencyBank_093_48.wav,2
data/clips/FluencyBank_093_50.wav,0
data/clips/FluencyBank_093_51.wav,0
data/clips/FluencyBank_093_56.wav,3
data/clips/FluencyBank_093_65.wav,0
data/clips/FluencyBank_093_73.wav,1
data/clips/FluencyBank_093_78.wav,0
data/clips/FluencyBank_093_80.wav,0
data/clips/FluencyBank_093_82.wav,0
data/clips/FluencyBank_093_83.wav,0
data/clips/FluencyBank_093_87.wav,0
data/clips/FluencyBank_093_88.wav,0
data/clips/FluencyBank_093_90.wav,0
data/clips/FluencyBank_096_3.wav,0
data/clips/FluencyBank_096_4.wav,0
data/clips/FluencyBank_096_5.wav,0
data/clips/FluencyBank_096_15.wav,0
data/clips/FluencyBank_096_17.wav,2
data/clips/FluencyBank_096_20.wav,0
data/clips/FluencyBank_096_25.wav,0
data/clips/FluencyBank_096_31.wav,2
data/clips/FluencyBank_096_39.wav,0
data/clips/FluencyBank_096_43.wav,1
data/clips/FluencyBank_096_47.wav,1
data/clips/FluencyBank_096_59.wav,0
data/clips/FluencyBank_096_60.wav,3
data/clips/FluencyBank_096_65.wav,1
data/clips/FluencyBank_096_73.wav,0
data/clips/FluencyBank_096_74.wav,1
data/clips/FluencyBank_096_80.wav,0
data/clips/FluencyBank_096_85.wav,2
data/clips/FluencyBank_096_89.wav,1
data/clips/FluencyBank_096_91.wav,2
data/clips/FluencyBank_097_4.wav,0
data/clips/FluencyBank_097_5.wav,0
data/clips/FluencyBank_097_10.wav,0
data/clips/FluencyBank_097_11.wav,0
data/clips/FluencyBank_097_16.wav,1
data/clips/FluencyBank_097_23.wav,3
data/clips/FluencyBank_097_30.wav,3
data/clips/FluencyBank_097_31.wav,0
data/clips/FluencyBank_097_40.wav,0
data/clips/FluencyBank_097_46.wav,0
data/clips/FluencyBank_097_47.wav,0
data/clips/FluencyBank_097_55.wav,3
data/clips/FluencyBank_097_71.wav,0
data/clips/FluencyBank_097_79.wav,3
data/clips/FluencyBank_097_81.wav,3
data/clips/FluencyBank_097_82.wav,0
data/clips/FluencyBank_097_83.wav,0
data/clips/FluencyBank_097_84.wav,0
data/clips/FluencyBank_097_95.wav,0
data/clips/FluencyBank_097_110.wav,0
data/clips/FluencyBank_097_119.wav,0
data/clips/FluencyBank_097_129.wav,1
data/clips/FluencyBank_097_131.wav,0
data/clips/FluencyBank_097_140.wav,3
data/clips/FluencyBank_097_143.wav,0
data/clips/FluencyBank_097_144.wav,2
data/clips/FluencyBank_097_154.wav,0
data/clips/FluencyBank_097_164.wav,1
data/clips/FluencyBank_097_174.wav,3
data/clips/FluencyBank_097_182.wav,3
data/clips/FluencyBank_097_184.wav,0
data/clips/FluencyBank_097_185.wav,0
data/clips/FluencyBank_097_187.wav,3
data/clips/FluencyBank_098_0.wav,0
data/clips/FluencyBank_098_11.wav,2
data/clips/FluencyBank_098_16.wav,0
data/clips/FluencyBank_098_19.wav,0
data/clips/FluencyBank_098_36.wav,2
data/clips/FluencyBank_098_38.wav,0
data/clips/FluencyBank_098_41.wav,2
data/clips/FluencyBank_098_51.wav,1
data/clips/FluencyBank_098_52.wav,2
data/clips/FluencyBank_098_54.wav,0
data/clips/FluencyBank_098_57.wav,0
data/clips/FluencyBank_098_58.wav,0
data/clips/FluencyBank_098_60.wav,0
data/clips/FluencyBank_098_63.wav,0
data/clips/FluencyBank_098_66.wav,0
data/clips/FluencyBank_098_67.wav,2
data/clips/FluencyBank_098_73.wav,0
data/clips/FluencyBank_098_80.wav,0
data/clips/FluencyBank_098_81.wav,0
data/clips/FluencyBank_098_84.wav,0
data/clips/FluencyBank_098_92.wav,0
data/clips/FluencyBank_098_97.wav,0
data/clips/FluencyBank_098_121.wav,2
data/clips/FluencyBank_099_0.wav,0
data/clips/FluencyBank_099_3.wav,2
data/clips/FluencyBank_099_4.wav,2
data/clips/FluencyBank_099_6.wav,2
data/clips/FluencyBank_099_14.wav,0
data/clips/FluencyBank_099_16.wav,1
data/clips/FluencyBank_099_22.wav,0
data/clips/FluencyBank_099_24.wav,2
data/clips/FluencyBank_099_25.wav,0
data/clips/FluencyBank_099_26.wav,0
data/clips/FluencyBank_099_31.wav,0
data/clips/FluencyBank_099_38.wav,0
data/clips/FluencyBank_099_40.wav,0
data/clips/FluencyBank_099_44.wav,3
data/clips/FluencyBank_099_46.wav,0
data/clips/FluencyBank_099_47.wav,2
data/clips/FluencyBank_099_49.wav,2
data/clips/FluencyBank_099_52.wav,0
data/clips/FluencyBank_099_59.wav,2
data/clips/FluencyBank_099_60.wav,2
data/clips/FluencyBank_099_68.wav,0
data/clips/FluencyBank_099_76.wav,5
data/clips/FluencyBank_099_77.wav,2
data/clips/FluencyBank_099_88.wav,0
data/clips/FluencyBank_099_90.wav,0
data/clips/FluencyBank_099_93.wav,0
data/clips/FluencyBank_099_97.wav,1
data/clips/FluencyBank_099_99.wav,2
data/clips/FluencyBank_099_101.wav,0
data/clips/FluencyBank_099_104.wav,2
data/clips/FluencyBank_099_105.wav,1
data/clips/FluencyBank_099_108.wav,2
data/clips/FluencyBank_099_109.wav,1
data/clips/FluencyBank_099_116.wav,2
data/clips/FluencyBank_099_119.wav,0
data/clips/FluencyBank_099_120.wav,0
data/clips/FluencyBank_099_122.wav,2
data/clips/FluencyBank_099_127.wav,2
data/clips/FluencyBank_099_129.wav,0
data/clips/FluencyBank_099_131.wav,1
data/clips/FluencyBank_099_135.wav,0
data/clips/FluencyBank_099_138.wav,0
data/clips/FluencyBank_099_140.wav,6
data/clips/FluencyBank_099_142.wav,0
data/clips/FluencyBank_099_144.wav,0
data/clips/FluencyBank_099_146.wav,2
data/clips/FluencyBank_099_153.wav,0
data/clips/FluencyBank_099_154.wav,0
data/clips/FluencyBank_099_160.wav,0
data/clips/FluencyBank_099_161.wav,0
data/clips/FluencyBank_099_176.wav,2
data/clips/FluencyBank_099_180.wav,0
data/clips/FluencyBank_099_181.wav,0
data/clips/FluencyBank_107_0.wav,0
data/clips/FluencyBank_107_2.wav,0
data/clips/FluencyBank_107_7.wav,0
data/clips/FluencyBank_107_8.wav,0
data/clips/FluencyBank_107_9.wav,0
data/clips/FluencyBank_107_17.wav,6
data/clips/FluencyBank_107_20.wav,0
data/clips/FluencyBank_107_21.wav,0
data/clips/FluencyBank_107_24.wav,0
data/clips/FluencyBank_107_25.wav,0
data/clips/FluencyBank_107_26.wav,0
data/clips/FluencyBank_107_28.wav,0
data/clips/FluencyBank_107_34.wav,0
data/clips/FluencyBank_107_36.wav,2
data/clips/FluencyBank_107_42.wav,0
data/clips/FluencyBank_107_46.wav,0
data/clips/FluencyBank_107_51.wav,2
data/clips/FluencyBank_107_52.wav,2
data/clips/FluencyBank_107_55.wav,2
data/clips/FluencyBank_107_59.wav,0
data/clips/FluencyBank_107_61.wav,2
data/clips/FluencyBank_107_62.wav,0
data/clips/FluencyBank_107_63.wav,0
data/clips/FluencyBank_107_64.wav,2
data/clips/FluencyBank_107_66.wav,0
data/clips/FluencyBank_107_71.wav,0
data/clips/FluencyBank_107_73.wav,2
data/clips/FluencyBank_107_78.wav,0
data/clips/FluencyBank_107_80.wav,0
data/clips/FluencyBank_107_87.wav,0
data/clips/FluencyBank_107_95.wav,0
data/clips/FluencyBank_109_4.wav,0
data/clips/FluencyBank_109_16.wav,0
data/clips/FluencyBank_109_17.wav,0
data/clips/FluencyBank_109_20.wav,0
data/clips/FluencyBank_109_22.wav,0
data/clips/FluencyBank_109_31.wav,2
data/clips/FluencyBank_109_36.wav,1
data/clips/FluencyBank_109_40.wav,2
data/clips/FluencyBank_109_41.wav,0
data/clips/FluencyBank_109_50.wav,2
data/clips/FluencyBank_109_57.wav,0
data/clips/FluencyBank_109_60.wav,0
data/clips/FluencyBank_109_65.wav,1
data/clips/FluencyBank_109_69.wav,0
data/clips/FluencyBank_109_71.wav,0
data/clips/FluencyBank_109_76.wav,0
data/clips/FluencyBank_109_82.wav,0
data/clips/FluencyBank_111_0.wav,2
data/clips/FluencyBank_111_13.wav,0
data/clips/FluencyBank_111_14.wav,0
data/clips/FluencyBank_111_15.wav,0
data/clips/FluencyBank_111_17.wav,0
data/clips/FluencyBank_111_19.wav,0
data/clips/FluencyBank_111_26.wav,2
data/clips/FluencyBank_111_29.wav,0
data/clips/FluencyBank_111_32.wav,3
data/clips/FluencyBank_111_37.wav,0
data/clips/FluencyBank_111_38.wav,0
data/clips/FluencyBank_111_40.wav,0
data/clips/FluencyBank_111_41.wav,0
data/clips/FluencyBank_111_44.wav,2
data/clips/FluencyBank_111_45.wav,0
data/clips/FluencyBank_111_50.wav,0
data/clips/FluencyBank_111_53.wav,2
data/clips/FluencyBank_111_66.wav,0
data/clips/FluencyBank_111_75.wav,2
data/clips/FluencyBank_111_76.wav,1
data/clips/FluencyBank_111_80.wav,0
data/clips/FluencyBank_111_83.wav,2
data/clips/FluencyBank_111_84.wav,0
data/clips/FluencyBank_111_85.wav,0
data/clips/FluencyBank_111_86.wav,1
data/clips/FluencyBank_111_90.wav,1
data/clips/FluencyBank_111_95.wav,0
data/clips/FluencyBank_111_96.wav,0
data/clips/FluencyBank_111_98.wav,1
data/clips/FluencyBank_111_101.wav,5
data/clips/FluencyBank_111_102.wav,2
data/clips/FluencyBank_111_114.wav,0
data/clips/FluencyBank_111_116.wav,0
data/clips/FluencyBank_111_118.wav,0
data/clips/FluencyBank_111_119.wav,0
data/clips/FluencyBank_111_123.wav,0
data/clips/FluencyBank_111_127.wav,0
data/clips/FluencyBank_111_129.wav,0
data/clips/FluencyBank_111_130.wav,0
data/clips/FluencyBank_111_133.wav,1
data/clips/FluencyBank_111_140.wav,0
data/clips/FluencyBank_111_154.wav,0
data/clips/FluencyBank_111_156.wav,0
data/clips/FluencyBank_111_162.wav,0
data/clips/FluencyBank_111_163.wav,0
data/clips/FluencyBank_111_164.wav,2
data/clips/FluencyBank_118_0.wav,0
data/clips/FluencyBank_118_2.wav,0
data/clips/FluencyBank_118_5.wav,0
data/clips/FluencyBank_118_6.wav,0
data/clips/FluencyBank_118_9.wav,0
data/clips/FluencyBank_118_15.wav,0
data/clips/FluencyBank_118_22.wav,2
data/clips/FluencyBank_118_24.wav,0
data/clips/FluencyBank_118_25.wav,0
data/clips/FluencyBank_118_29.wav,0
data/clips/FluencyBank_118_36.wav,0
data/clips/FluencyBank_118_37.wav,2
data/clips/FluencyBank_118_38.wav,0
data/clips/FluencyBank_118_39.wav,0
data/clips/FluencyBank_118_44.wav,0
data/clips/FluencyBank_118_50.wav,2
data/clips/FluencyBank_118_51.wav,0
data/clips/FluencyBank_118_54.wav,0
data/clips/FluencyBank_118_58.wav,3
data/clips/FluencyBank_118_59.wav,0
data/clips/FluencyBank_118_60.wav,0
data/clips/FluencyBank_118_61.wav,0
data/clips/FluencyBank_118_63.wav,0
